CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1501758,Brejo Grande do Araguaia,0.05358228101859792,1999,TAXA URB
1501782,Breu Branco,0.09581924067658674,1999,TAXA URB
1501808,Breves,0.04642411581703457,1999,TAXA URB
1501907,Bujaru,0.1103284109336467,1999,TAXA URB
1501956,Cachoeira do Piriá,0.01584303880806745,1999,TAXA URB
1502004,Cachoeira do Arari,0.06094925075662985,1999,TAXA URB
1502103,Cametá,0.1623444844447286,1999,TAXA URB
1502152,Canaã dos Carajás,0.03511776685105381,1999,TAXA URB
1502202,Capanema,1.034892625059736,1999,TAXA URB
1502301,Capitão Poço,0.1030615723885274,1999,TAXA URB
1502400,Castanhal,1.973412140289517,1999,TAXA URB
1502509,Chaves,7.131805796492141e-05,1999,TAXA URB
1502608,Colares,0.267412505077226,1999,TAXA URB
1502707,Conceição do Araguaia,0.1474607032494482,1999,TAXA URB
1502756,Concórdia do Pará,0.2639826871636763,1999,TAXA URB
1502764,Cumaru do Norte,0.002878673065339592,1999,TAXA URB
1502772,Curionópolis,0.1725905666971706,1999,TAXA URB
1502806,Curralinho,0.04063513736394368,1999,TAXA URB
1502855,Curuá,0.04501423060314408,1999,TAXA URB
1502905,Curuçá,0.7400270270669888,1999,TAXA URB
1502939,Dom Eliseu,0.1392737669746617,1999,TAXA URB
1502954,Eldorado do Carajás,0.1356082174295521,1999,TAXA URB
1503002,Faro,0.01029825815693594,1999,TAXA URB
1503044,Floresta do Araguaia,0.1258741166889499,1999,TAXA URB
1503077,Garrafão do Norte,0.08756607262125828,1999,TAXA URB
1503093,Goianésia do Pará,0.06106116843404877,1999,TAXA URB
1503101,Gurupá,0.008113007873949599,1999,TAXA URB
1503200,Igarapé-Açu,0.3963064019196345,1999,TAXA URB
1503309,Igarapé-Miri,0.09982556418050971,1999,TAXA URB
1503408,Inhangapi,0.05899957194697475,1999,TAXA URB
1503457,Ipixuna do Pará,0.04769120158832568,1999,TAXA URB
1503507,Irituia,0.0828279236562858,1999,TAXA URB
1503606,Itaituba,0.0307658537525713,1999,TAXA URB
1503705,Itupiranga,0.04527086422281722,1999,TAXA URB
1503754,Jacareacanga,0.003928597551770567,1999,TAXA URB
1503804,Jacundá,0.3348276880369862,1999,TAXA URB
1503903,Juruti,0.03315034790391952,1999,TAXA URB
1504000,Limoeiro do Ajuru,0.0113921921156151,1999,TAXA URB
1504059,Mãe do Rio,0.76923132732917,1999,TAXA URB
1504109,Magalhães Barata,0.3666786720949183,1999,TAXA URB
1504208,Marabá,0.2080446920549881,1999,TAXA URB
1504307,Maracanã,0.4395194946188096,1999,TAXA URB
1504406,Marapanim,0.5175995179120708,1999,TAXA URB
1504422,Marituba,11.84028583331719,1999,TAXA URB
1504455,Medicilândia,0.01663394191858477,1999,TAXA URB
1504505,Melgaço,0.006885520599521852,1999,TAXA URB
1504604,Mocajuba,0.2429634609049199,1999,TAXA URB
1504703,Moju,0.03635072925540285,1999,TAXA URB
1504752,Mojuí dos Campos,0.0,1999,TAXA URB
1504802,Monte Alegre,0.06201642738084476,1999,TAXA URB
1504901,Muaná,0.01412921292990769,1999,TAXA URB
1504950,Nova Esperança do Piriá,0.03521352146129453,1999,TAXA URB
1504976,Nova Ipixuna,0.08650444269983583,1999,TAXA URB
1505007,Nova Timboteua,0.1733378536009783,1999,TAXA URB
1505031,Novo Progresso,0.01430159549805589,1999,TAXA URB
1505064,Novo Repartimento,0.02750210222626902,1999,TAXA URB
1505106,Óbidos,0.02175125910172349,1999,TAXA URB
1505205,Oeiras do Pará,0.02864186560672597,1999,TAXA URB
1505304,Oriximiná,0.009236095149770609,1999,TAXA URB
1505403,Ourém,0.2205082836339036,1999,TAXA URB
1505437,Ourilândia do Norte,0.02552779116879995,1999,TAXA URB
1505486,Pacajá,0.02058141198478101,1999,TAXA URB
1505494,Palestina do Pará,0.07754111881604532,1999,TAXA URB
1505502,Paragominas,0.07033331230888974,1999,TAXA URB
1505536,Parauapebas,0.1736813169258331,1999,TAXA URB
1505551,Pau D'Arco,0.05856521805723161,1999,TAXA URB
1505601,Peixe-Boi,0.05777014486122464,1999,TAXA URB
1505635,Piçarra,0.0131419321292429,1999,TAXA URB
1505650,Placas,0.02876239044977732,1999,TAXA URB
1505700,Ponta de Pedras,0.02741931166683365,1999,TAXA URB
1505809,Portel,0.01279412656943324,1999,TAXA URB
1505908,Porto de Moz,0.009749608876579757,1999,TAXA URB
1506005,Prainha,0.01495530470002846,1999,TAXA URB
1506104,Primavera,0.2709903217324052,1999,TAXA URB
1506112,Quatipuru,0.4054249046837812,1999,TAXA URB
1506138,Redenção,0.5348000828493263,1999,TAXA URB
1506161,Rio Maria,0.08296353773987289,1999,TAXA URB
1506187,Rondon do Pará,0.1050159644930863,1999,TAXA URB
1506195,Rurópolis,0.03929542096138319,1999,TAXA URB
1506203,Salinópolis,5.774597616309924,1999,TAXA URB
1506302,Salvaterra,0.4198115863582574,1999,TAXA URB
1506351,Santa Bárbara do Pará,0.6776713151707328,1999,TAXA URB
1506401,Santa Cruz do Arari,0.04981638449564019,1999,TAXA URB
1506500,Santa Izabel do Pará,0.8499600867817998,1999,TAXA URB
1506559,Santa Luzia do Pará,0.07008689998232458,1999,TAXA URB
1506583,Santa Maria das Barreiras,0.01662574781122637,1999,TAXA URB
1506609,Santa Maria do Pará,0.5873309251863569,1999,TAXA URB
1506708,Santana do Araguaia,0.09999247091021729,1999,TAXA URB
1506807,Santarém,0.2453271727695717,1999,TAXA URB
1506906,Santarém Novo,0.2434154960568167,1999,TAXA URB
1507003,Santo Antônio do Tauá,0.6671714349221938,1999,TAXA URB
1507102,São Caetano de Odivelas,0.2823257017963401,1999,TAXA URB
1507151,São Domingos do Araguaia,0.1310128996512657,1999,TAXA URB
1507201,São Domingos do Capim,0.03740145094307742,1999,TAXA URB
1507300,São Félix do Xingu,0.006432702832961356,1999,TAXA URB
1507409,São Francisco do Pará,0.2030161116800607,1999,TAXA URB
1507458,São Geraldo do Araguaia,0.07827871858335354,1999,TAXA URB
1507466,São João da Ponta,0.1774816693718801,1999,TAXA URB
1507474,São João de Pirabas,0.3642781233450124,1999,TAXA URB
1507508,São João do Araguaia,0.08442592787343278,1999,TAXA URB
1507607,São Miguel do Guamá,0.3876391243454015,1999,TAXA URB
1507706,São Sebastião da Boa Vista,0.03361373410094403,1999,TAXA URB
1507755,Sapucaia,0.04498859180859505,1999,TAXA URB
1507805,Senador José Porfírio,0.007302043416896466,1999,TAXA URB
1507904,Soure,0.2569394972402742,1999,TAXA URB
1507953,Tailândia,0.1385904667601254,1999,TAXA URB
1507961,Terra Alta,0.5446683558569546,1999,TAXA URB
1507979,Terra Santa,0.1256759474608929,1999,TAXA URB
1508001,Tomé-Açu,0.1003877039142638,1999,TAXA URB
1508035,Tracuateua,0.04829354477117595,1999,TAXA URB
1508050,Trairão,0.006589705343594847,1999,TAXA URB
1508084,Tucumã,0.2556455450024954,1999,TAXA URB
1508100,Tucuruí,0.6957986186176677,1999,TAXA URB
1508126,Ulianópolis,0.08813288113436107,1999,TAXA URB
1508159,Uruará,0.05182701598846341,1999,TAXA URB
1508209,Vigia,0.8257865715943413,1999,TAXA URB
1508308,Viseu,0.01651635489333481,1999,TAXA URB
1508357,Vitória do Xingu,0.03511149748327985,1999,TAXA URB
1508407,Xinguara,0.2375705567732847,1999,TAXA URB
1600055,Serra do Navio,0.0001296504649395323,1999,TAXA URB
1600105,Amapá,0.001172930899873173,1999,TAXA URB
1600154,Pedra Branca do Amapari,0.0008360852146422525,1999,TAXA URB
1600204,Calçoene,0.0024104154286759,1999,TAXA URB
1600212,Cutias,0.0248576941821309,1999,TAXA URB
1600238,Ferreira Gomes,0.01178933382657918,1999,TAXA URB
1600253,Itaubal,0.06780803534732051,1999,TAXA URB
1600279,Laranjal do Jari,0.01121453221028049,1999,TAXA URB
1600303,Macapá,1.074522551021512,1999,TAXA URB
1600402,Mazagão,0.01946667214751536,1999,TAXA URB
1600501,Oiapoque,0.00243114730356243,1999,TAXA URB
1600535,Porto Grande,0.04614882314031147,1999,TAXA URB
1600550,Pracuúba,0.002943422401257106,1999,TAXA URB
1600600,Santana,1.024354419604159,1999,TAXA URB
1600709,Tartarugalzinho,0.02034765191582875,1999,TAXA URB
1600808,Vitória do Jari,0.02846558703759577,1999,TAXA URB
1700251,Abreulândia,0.02816834288502042,1999,TAXA URB
1700301,Aguiarnópolis,0.3619994590188858,1999,TAXA URB
1700350,Aliança do Tocantins,0.1293147077259378,1999,TAXA URB
1700400,Almas,0.05272388861216145,1999,TAXA URB
1700707,Alvorada,0.3092923875145895,1999,TAXA URB
1701002,Ananás,0.1137549852693576,1999,TAXA URB
1701051,Angico,0.08179898424530052,1999,TAXA URB
1701101,Aparecida do Rio Negro,0.1473654870348928,1999,TAXA URB
1701309,Aragominas,0.02187158934201212,1999,TAXA URB
1701903,Araguacema,0.04858859857884559,1999,TAXA URB
1702000,Araguaçu,0.04585028024975835,1999,TAXA URB
1702109,Araguaína,1.077861384501901,1999,TAXA URB
1702158,Araguanã,0.05904528265499489,1999,TAXA URB
1702208,Araguatins,0.1606619348963535,1999,TAXA URB
1702307,Arapoema,0.05539787380835331,1999,TAXA URB
1702406,Arraias,0.04206935378337557,1999,TAXA URB
1702554,Augustinópolis,0.4388153746045626,1999,TAXA URB
1702703,Aurora do Tocantins,0.04925964874733193,1999,TAXA URB
1702901,Axixá do Tocantins,0.6235708484489283,1999,TAXA URB
1703008,Babaçulândia,0.01907709184565466,1999,TAXA URB
1703057,Bandeirantes do Tocantins,0.03617554742132797,1999,TAXA URB
1703073,Barra do Ouro,0.1184225775880779,1999,TAXA URB
1703107,Barrolândia,0.2915937325064958,1999,TAXA URB
1703206,Bernardo Sayão,0.1197245186111066,1999,TAXA URB
1703305,Bom Jesus do Tocantins,0.04027454578065288,1999,TAXA URB
1703602,Brasilândia do Tocantins,0.07820639920855603,1999,TAXA URB
1703701,Brejinho de Nazaré,0.1648217344231651,1999,TAXA URB
1703800,Buriti do Tocantins,0.5287186788272069,1999,TAXA URB
1703826,Cachoeirinha,0.04501535124525296,1999,TAXA URB
1703842,Campos Lindos,0.02121889517366967,1999,TAXA URB
1703867,Cariri do Tocantins,0.1009507041253104,1999,TAXA URB
1703883,Carmolândia,0.1205489683704319,1999,TAXA URB
1703891,Carrasco Bonito,0.19033671093553,1999,TAXA URB
1703909,Caseara,0.0884164250416961,1999,TAXA URB
1704105,Centenário,0.02184502732531408,1999,TAXA URB
1704600,Chapada de Areia,0.0854217221105314,1999,TAXA URB
1705102,Chapada da Natividade,0.02846017955514059,1999,TAXA URB
1705508,Colinas do Tocantins,1.017704296322322,1999,TAXA URB
1705557,Combinado,0.8852769884717252,1999,TAXA URB
1705607,Conceição do Tocantins,0.02397489503672381,1999,TAXA URB
1706001,Couto Magalhães,0.07673440685369741,1999,TAXA URB
1706100,Cristalândia,0.1012705878157504,1999,TAXA URB
1706258,Crixás do Tocantins,0.03961170573083437,1999,TAXA URB
1706506,Darcinópolis,0.05560340900369723,1999,TAXA URB
1707009,Dianópolis,0.1178163371200454,1999,TAXA URB
1707108,Divinópolis do Tocantins,0.07929719448310253,1999,TAXA URB
1707207,Dois Irmãos do Tocantins,0.01761675865777041,1999,TAXA URB
1707306,Dueré,0.03463657733002753,1999,TAXA URB
1707405,Esperantina,0.1723477344791821,1999,TAXA URB
1707553,Fátima,0.2866738701222222,1999,TAXA URB
1707652,Figueirópolis,0.1518430987302327,1999,TAXA URB
1707702,Filadélfia,0.08969463956955853,1999,TAXA URB
1708205,Formoso do Araguaia,0.04118257583219481,1999,TAXA URB
1708254,Tabocão,0.2087332998111978,1999,TAXA URB
1708304,Goianorte,0.03619297585338318,1999,TAXA URB
1709005,Goiatins,0.02009149393453873,1999,TAXA URB
1709302,Guaraí,0.2993451804269414,1999,TAXA URB
1709500,Gurupi,1.181522475766797,1999,TAXA URB
1709807,Ipueiras,0.0377125,1999,TAXA URB
1710508,Itacajá,0.01884150545877467,1999,TAXA URB
1710706,Itaguatins,0.07906823010752394,1999,TAXA URB
1710904,Itapiratins,0.05394546375052253,1999,TAXA URB
1711100,Itaporã do Tocantins,0.03245974959630601,1999,TAXA URB
1711506,Jaú do Tocantins,0.02001055541225756,1999,TAXA URB
1711803,Juarina,0.07580763819365728,1999,TAXA URB
1711902,Lagoa da Confusão,0.03350158667166642,1999,TAXA URB
1711951,Lagoa do Tocantins,0.07498902098008789,1999,TAXA URB
1712009,Lajeado,0.3574917999824061,1999,TAXA URB
1712157,Lavandeira,0.04734591736003385,1999,TAXA URB
1712405,Lizarda,0.01860243057067953,1999,TAXA URB
1712454,Luzinópolis,0.0678807464579123,1999,TAXA URB
1712504,Marianópolis do Tocantins,0.1148039756888363,1999,TAXA URB
1712702,Mateiros,0.003796082654023929,1999,TAXA URB
1712801,Maurilândia do Tocantins,0.06014685095673928,1999,TAXA URB
1713205,Miracema do Tocantins,0.3106054015305519,1999,TAXA URB
1713304,Miranorte,0.3042820567288719,1999,TAXA URB
1713601,Monte do Carmo,0.02100731655098779,1999,TAXA URB
1713700,Monte Santo do Tocantins,0.07536247884278417,1999,TAXA URB
1713809,Palmeiras do Tocantins,0.1230596390671597,1999,TAXA URB
1713957,Muricilândia,0.02183939983321723,1999,TAXA URB
1714203,Natividade,0.05600841269567063,1999,TAXA URB
1714302,Nazaré,0.09245047917029674,1999,TAXA URB
1714880,Nova Olinda,0.1361748417243152,1999,TAXA URB
1715002,Nova Rosalândia,0.2332998933547789,1999,TAXA URB
1715101,Novo Acordo,0.04933277087902528,1999,TAXA URB
1715150,Novo Alegre,0.2958503323154302,1999,TAXA URB
1715259,Novo Jardim,0.07053800788043098,1999,TAXA URB
1715507,Oliveira de Fátima,0.2044897941631787,1999,TAXA URB
1715705,Palmeirante,0.0160140944450656,1999,TAXA URB
1715754,Palmeirópolis,0.1341186099201805,1999,TAXA URB
1716109,Paraíso do Tocantins,0.980755148897248,1999,TAXA URB
1716208,Paranã,0.01347631636212864,1999,TAXA URB
1716307,Pau D'Arco,0.03860129162786403,1999,TAXA URB
1716505,Pedro Afonso,0.1902549134067092,1999,TAXA URB
1716604,Peixe,0.03972310153910203,1999,TAXA URB
1716653,Pequizeiro,0.04559870642839258,1999,TAXA URB
1716703,Colméia,0.1486797812287366,1999,TAXA URB
1717008,Pindorama do Tocantins,0.06118387582334701,1999,TAXA URB
1717206,Piraquê,0.02741719560925091,1999,TAXA URB
1717503,Pium,0.01327700159213495,1999,TAXA URB
1717800,Ponte Alta do Bom Jesus,0.06803761882625636,1999,TAXA URB
1717909,Ponte Alta do Tocantins,0.02730311881480178,1999,TAXA URB
1718006,Porto Alegre do Tocantins,0.1184433962152444,1999,TAXA URB
1718204,Porto Nacional,0.5334170276096584,1999,TAXA URB
1718303,Praia Norte,0.1664909909999701,1999,TAXA URB
1718402,Presidente Kennedy,0.1597447733363051,1999,TAXA URB
1718451,Pugmil,0.2054436867793027,1999,TAXA URB
1718501,Recursolândia,0.02369590363000972,1999,TAXA URB
1718550,Riachinho,0.06765662962066245,1999,TAXA URB
1718659,Rio da Conceição,0.0590875036502909,1999,TAXA URB
1718709,Rio dos Bois,0.03916093018040614,1999,TAXA URB
1718758,Rio Sono,0.02271818920977159,1999,TAXA URB
1718808,Sampaio,0.194496552700789,1999,TAXA URB
1718840,Sandolândia,0.0343089872663986,1999,TAXA URB
1718865,Santa Fé do Araguaia,0.04650371891752167,1999,TAXA URB
1718881,Santa Maria do Tocantins,0.04242726567246186,1999,TAXA URB
1718899,Santa Rita do Tocantins,0.02719806401218571,1999,TAXA URB
1718907,Santa Rosa do Tocantins,0.08170597693672088,1999,TAXA URB
1719004,Santa Tereza do Tocantins,0.07111579875109127,1999,TAXA URB
1720002,Santa Terezinha do Tocantins,0.079091182908677,1999,TAXA URB
1720101,São Bento do Tocantins,0.0134234142126994,1999,TAXA URB
1720150,São Félix do Tocantins,0.02411174663244665,1999,TAXA URB
1720200,São Miguel do Tocantins,0.2411949343542438,1999,TAXA URB
1720259,São Salvador do Tocantins,0.07392237328154423,1999,TAXA URB
1720309,São Sebastião do Tocantins,0.1939892820022307,1999,TAXA URB
1720499,São Valério,0.05356891367267548,1999,TAXA URB
1720655,Silvanópolis,0.153578959079928,1999,TAXA URB
1720804,Sítio Novo do Tocantins,0.3323481059606962,1999,TAXA URB
1720853,Sucupira,0.03110787009119819,1999,TAXA URB
1720903,Taguatinga,0.124267754606372,1999,TAXA URB
1720937,Taipas do Tocantins,0.04152908152787063,1999,TAXA URB
1720978,Talismã,0.03739406945849762,1999,TAXA URB
1721000,Palmas,3.348361571640292,1999,TAXA URB
1721109,Tocantínia,0.0428470444770143,1999,TAXA URB
1721208,Tocantinópolis,0.3008991490402363,1999,TAXA URB
1721257,Tupirama,0.01999343455706248,1999,TAXA URB
1721307,Tupiratins,0.04039518707134872,1999,TAXA URB
