CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1400282,IRACEMA,362.1102039045396,1999,FLUORADOS
1400308,MUCAJAI,380.7799582083762,1999,FLUORADOS
1400407,NORMANDIA,430.3024950042903,1999,FLUORADOS
1400456,PACARAIMA,396.2763169652809,1999,FLUORADOS
1400472,RORAINOPOLIS,520.3360137610147,1999,FLUORADOS
1400506,SAO JOAO DA BALIZA,450.8309638429276,1999,FLUORADOS
1400605,SAO LUIZ,409.4630912216969,1999,FLUORADOS
1400704,UIRAMUTA,485.0148843543789,1999,FLUORADOS
1500107,ABAETETUBA,1655.030068785241,1999,FLUORADOS
1500131,ABEL FIGUEIREDO,1263.738290192734,1999,FLUORADOS
1500206,ACARA,1232.076152773906,1999,FLUORADOS
1500305,AFUA,1049.550571524196,1999,FLUORADOS
1500347,AGUA AZUL DO NORTE,1251.208353658984,1999,FLUORADOS
1500404,ALENQUER,763.0514888689846,1999,FLUORADOS
1500503,ALMEIRIM,930.9839476160647,1999,FLUORADOS
1500602,ALTAMIRA,873.8283010460943,1999,FLUORADOS
1500701,ANAJAS,1190.057350005604,1999,FLUORADOS
1500800,ANANINDEUA,1286.176237950518,1999,FLUORADOS
1500859,ANAPU,1007.814405897473,1999,FLUORADOS
1500909,AUGUSTO CORREA,1382.101062381184,1999,FLUORADOS
1500958,AURORA DO PARA,1311.783833518657,1999,FLUORADOS
1501006,AVEIRO,655.8280406064455,1999,FLUORADOS
1501105,BAGRE,1122.178731355789,1999,FLUORADOS
1501204,BAIAO,1437.403414382242,1999,FLUORADOS
1501253,BANNACH,1369.231357070202,1999,FLUORADOS
1501303,BARCARENA,1754.453096059105,1999,FLUORADOS
1501402,BELEM,1832.311635065663,1999,FLUORADOS
1501451,BELTERRA,724.8677595140564,1999,FLUORADOS
1501501,BENEVIDES,1235.584815622483,1999,FLUORADOS
1501576,BOM JESUS DO TOCANTINS,1243.794240522917,1999,FLUORADOS
1501600,BONITO,1309.121691551583,1999,FLUORADOS
1501709,BRAGANCA,1446.127744625617,1999,FLUORADOS
1501725,BRASIL NOVO,940.8183830468572,1999,FLUORADOS
1501758,BREJO GRANDE DO ARAGUAIA,1405.348321612217,1999,FLUORADOS
1501782,BREU BRANCO,1736.402366231251,1999,FLUORADOS
1501808,BREVES,1040.867674996398,1999,FLUORADOS
1501907,BUJARU,1258.37905667958,1999,FLUORADOS
1501956,CACHOEIRA DO PIRIA,1370.561206420266,1999,FLUORADOS
1502004,CACHOEIRA DO ARARI,1268.240840145385,1999,FLUORADOS
1502103,CAMETA,1423.06556670251,1999,FLUORADOS
1502152,CANAA DOS CARAJAS,1328.000870072191,1999,FLUORADOS
1502202,CAPANEMA,1340.980075271242,1999,FLUORADOS
1502301,CAPITAO POCO,1472.89625377047,1999,FLUORADOS
1502400,CASTANHAL,1304.234520441017,1999,FLUORADOS
1502509,CHAVES,1173.79404368992,1999,FLUORADOS
1502608,COLARES,1874.234874166746,1999,FLUORADOS
1502707,CONCEICAO DO ARAGUAIA,1428.223546312979,1999,FLUORADOS
1502756,CONCORDIA DO PARA,1296.401849848165,1999,FLUORADOS
1502764,CUMARU DO NORTE,1137.243458757957,1999,FLUORADOS
1502772,CURIONOPOLIS,1420.412611070836,1999,FLUORADOS
1502806,CURRALINHO,1171.05289183289,1999,FLUORADOS
1502855,CURUA,691.715436390325,1999,FLUORADOS
1502905,CURUCA,1431.556048274537,1999,FLUORADOS
1502939,DOM ELISEU,1337.755516775264,1999,FLUORADOS
1502954,ELDORADO DOS CARAJAS,1283.359582433637,1999,FLUORADOS
1503002,FARO,578.1337386889934,1999,FLUORADOS
1503044,FLORESTA DO ARAGUAIA,1396.642116129305,1999,FLUORADOS
1503077,GARRAFAO DO NORTE,1357.536239717394,1999,FLUORADOS
1503093,GOIANESIA DO PARA,1279.210856100757,1999,FLUORADOS
1503101,GURUPA,960.3891966485869,1999,FLUORADOS
